,Node,Degree,Strenght,Clustering coefficient,Average path length,Maximum path length,Betweenness,Eigenvector centrality,PageRank
2796,STL,100,479420.5,0.25555555555555554,3.143725815367606,11,0.006114320321189178,0.07788752343327059,0.0036834645398199878
2797,STM,8,3092.0,0.21428571428571427,4.8988391376451075,13,0.0018184681055030533,0.00011931697845537675,0.00036459349922675604
2798,STO,100,327986.0,0.17757575757575758,3.072139303482587,11,0.019260599066919074,0.08627936191123453,0.004612892945428064
2799,STR,77,113412.5,0.32946001367054,3.325870646766169,11,0.0009733873870849052,0.08361436235519734,0.0011668089605842075
2800,STS,2,1230.0,1.0,3.726644555002764,11,0.0,0.0033073704725185772,5.057281928343405e-05
2801,STT,15,20302.0,0.3619047619047619,3.5887230514096187,12,0.001281584960942769,0.012168477916869543,0.0003175923150108076
2802,STW,2,1056.0,1.0,3.8761746821448315,11,0.0,0.0026637492359799027,6.58037863020264e-05
2803,STX,9,10007.5,0.4722222222222222,3.982863460475401,12,0.00013937825985129866,0.004707528476679091,0.00017189205113728282
2804,SUB,15,40376.0,0.3142857142857143,3.7059148700939746,10,0.0011109924418279554,0.003509055726997898,0.0008531302130997423
2805,SUF,3,9561.0,1.0,3.605583195135434,11,0.0,0.008115812863444673,0.00012772454167837112
2806,SUG,1,192.0,0.0,4.569375345494748,11,0.0,0.00010457660133283671,4.410112654585755e-05
2807,SUH,2,310.0,0.0,4.6735765616362634,11,0.000552944429084877,0.0002592486743261315,0.00012221480558521862
2808,SUJ,4,184.0,0.5,4.227197346600332,12,1.4644308548009728e-06,0.0016235225880782366,5.847308150896633e-05
2809,SUL,1,88.0,0.0,5.159203980099503,12,0.0,1.9042745997642767e-05,4.881769450337698e-05
2810,SUN,2,1988.0,1.0,3.9734660033167497,12,0.0,0.00195476781896963,5.9660442977090794e-05
2811,SUR,2,154.0,0.0,5.769485903814262,14,3.068998528200526e-05,1.3228721189761127e-06,0.00012397877957820468
2812,SUV,15,2466.0,0.06666666666666667,4.416804864566059,11,0.004973900288950165,0.00013370772876297705,0.0007096388512573737
2813,SUX,2,3734.0,1.0,3.9762299613045884,12,0.0,0.0027668495727408184,7.026261122253336e-05
2814,SVA,2,516.0,1.0,5.202321724709784,13,0.0,5.260912209238382e-06,0.00017603911507909275
2815,SVB,4,776.0,0.8333333333333334,4.584024322830293,12,6.881222153987685e-08,0.00011383116754004147,0.00017439014032634287
2816,SVC,1,342.0,0.0,4.421503593145384,12,0.0,0.0005157365924599298,4.438341746916327e-05
2817,SVD,7,4375.0,0.6190476190476191,4.178551686014373,12,8.24758490117272e-05,0.0019492058619010359,0.00013771050566319476
2818,SVG,12,56683.5,0.45454545454545453,3.5826423438363735,11,0.0008835312970551773,0.010942407233384915,0.0007517956944719994
2819,SVJ,2,1591.0,1.0,5.2730790491984525,13,0.0,2.0787973875704465e-05,8.745545233677196e-05
2820,SVL,3,828.0,0.6666666666666666,4.129076838032062,12,7.645802393319649e-08,0.0011513191382366698,8.07296795094903e-05
2821,SVQ,15,28445.0,0.6571428571428571,3.5353786622443337,11,5.6532437970842766e-05,0.02271180651897345,0.00028975312645019885
2822,SVS,3,65.0,1.0,4.894140409065782,13,0.0,2.6781725197345944e-05,6.404770562855081e-05
2823,SVU,3,1002.0,1.0,4.421779988944168,11,0.0,0.00010858341752599647,0.00020556737079267698
2824,SVX,20,5288.0,0.4263157894736842,3.5964621337755664,11,0.0005537496372189782,0.0121083943353092,0.0001927789329409069
2825,SVZ,4,7216.0,0.5,4.260088446655611,12,5.965514048340551e-06,0.0008368531939746749,0.00017332207244116595
2826,SWA,23,18237.5,0.6600790513833992,3.7061912658927585,11,3.179065308902109e-05,0.006026460491821832,0.0002468018721373081
2827,SWF,6,7003.5,1.0,3.7318960751796575,12,0.0,0.01054212506429926,8.51596608476558e-05
2828,SWG,2,96.0,0.0,8.715035931453842,14,0.0016579157909674326,3.3102004202711704e-12,0.00027199949483308774
2829,SWJ,2,57.0,1.0,5.0754560530679935,11,0.0,1.81212699462286e-05,6.715962717210598e-05
2830,SWP,2,152.0,1.0,4.607794361525705,12,0.0,0.00013454601938873447,5.098259297459197e-05
2831,SWQ,1,112.0,0.0,4.916804864566059,11,0.0,2.0429111124390455e-05,4.541704044061216e-05
2832,SWR,2,78.0,0.0,5.731619679380874,11,0.0002780523470370578,5.698082423706949e-07,0.0001087182061024306
2833,SXB,23,32344.0,0.6679841897233202,3.472636815920398,11,8.11118069180203e-05,0.03325739421057638,0.00038450543740770066
2834,SXH,1,9.5,0.0,5.736871199557767,11,0.0,5.857585833073157e-07,4.721193548508384e-05
2835,SXL,1,432.0,0.0,4.192647871752349,12,0.0,0.0011370031035948431,4.537750976673076e-05
2836,SXM,28,27251.0,0.2857142857142857,3.4250967385295743,11,0.0018976652398530868,0.018258798168397622,0.00048476579559033895
2837,SXP,3,126.0,0.6666666666666666,5.200386954118297,13,2.599572813728681e-07,5.609749879334834e-06,0.00014753082404639538
2838,SXR,3,3038.0,1.0,4.119679380873411,11,0.0,0.0008363928570867002,0.00012615199995858977
2839,SXW,5,135.0,0.4,5.7269209508015475,11,0.0002768545046621045,5.91609844224683e-07,0.0001522123705277716
2840,SXZ,1,553.0,0.0,4.488391376451078,12,0.0,0.0006132495014127548,5.364161508048909e-05
2841,SYD,70,379591.5,0.11884057971014493,3.2346600331674957,10,0.034243263211586966,0.016334460207867933,0.008922836322089298
2842,SYM,1,1118.0,0.0,4.569098949695965,11,0.0,0.0001625378824166721,5.551038345380899e-05
2843,SYO,3,5954.0,1.0,3.775566611387507,11,0.0,0.002410671748762585,8.844151697180204e-05
2844,SYP,2,228.0,1.0,4.377003869541183,12,0.0,0.00038808786086723884,6.761714325523989e-05
2845,SYR,22,42871.0,0.7792207792207793,3.574626865671642,12,0.0006266015660637233,0.027485272619673668,0.00036163981446941143
2846,SYU,4,192.0,0.8333333333333334,5.457158651188502,11,2.1748060140998115e-07,3.2637038214261698e-06,0.0001293549753484785
2847,SYX,7,6216.0,0.7142857142857143,3.7346600331674957,11,3.444231769856784e-06,0.0032655692312795366,0.00010747131942533834
2848,SYY,4,1494.0,0.6666666666666666,4.339966832504146,12,1.1009240872222313e-06,0.0011737805788276862,9.067566246879192e-05
2849,SYZ,14,12056.0,0.4175824175824176,3.9463792150359316,11,0.000303397001901415,0.004687359965096081,0.0003453659706302343
2850,SZA,1,156.0,0.0,6.394969596462134,14,0.0,3.8097198334824595e-07,0.00010007966232015471
2851,SZD,3,1346.0,0.6666666666666666,3.954671088999447,12,4.4975308195997934e-08,0.0036867664157937694,5.355560988810063e-05
2852,SZG,17,8753.0,0.6470588235294118,3.544776119402985,11,1.374492671064424e-05,0.026601982943924688,0.00012809992808076034
2853,SZK,1,1050.0,0.0,4.0121614151464895,11,0.0,0.001000891967653628,6.312565835790044e-05
2854,SZT,1,336.0,0.0,4.142896627971255,12,0.0,0.0009259494627387071,4.496024186414149e-05
2855,SZX,36,92664.0,0.4158730158730159,3.9248203427307904,11,7.488824501321704e-05,0.004834654810418306,0.001087059694578182
2856,SZZ,2,1500.0,1.0,3.9132117191818683,11,0.0,0.003185224594355443,5.7819081228000397e-05
2857,TAB,5,6683.0,0.7,3.572139303482587,11,5.603497420933463e-06,0.007684126225476242,0.00012656580711930117
2858,TAC,1,6048.0,0.0,4.119402985074627,10,0.0,0.00043087892678745054,0.00012952586652898888
2859,TAE,3,25135.0,1.0,3.8372028745163074,11,0.0,0.001281836542638411,0.0002599689979327377
2860,TAG,1,105.0,0.0,4.119402985074627,10,0.0,0.00043087892678745054,4.298830205215187e-05
2861,TAH,6,362.0,0.4,5.073521282476507,11,0.0013815200344489272,1.8449162538915953e-05,0.0002593864082700309
2862,TAI,6,1634.0,0.7333333333333333,3.9718076285240462,11,1.8957833953388987e-06,0.0037403657904919625,9.486836211991366e-05
2863,TAJ,2,486.0,1.0,5.735765616362631,11,0.0,5.59822338403308e-07,0.00023604067499989568
2864,TAK,8,20104.0,0.9285714285714286,3.710889994472084,11,3.803606596787953e-07,0.004008510832721842,0.00020139648083802853
2865,TAL,6,581.0,0.5333333333333333,4.891929242675511,13,1.4685418367269306e-05,3.321148945766547e-05,0.00017371330397606788
2866,TAM,6,6992.0,0.6,3.944720840243228,12,1.190823464268303e-05,0.002991802240078917,0.00011957955506940978
2867,TAO,35,39514.0,0.4890756302521008,3.6185737976782755,11,0.000350826000741508,0.009288069008974281,0.00046204025677430157
2868,TAP,2,4068.5,1.0,4.142343836373687,12,0.0,0.0009606420063084134,8.462470041423636e-05
2869,TAS,55,33294.0,0.22424242424242424,3.197899391929243,11,0.004734456786214858,0.04021770565120211,0.000999423608362787
2870,TAV,2,306.0,1.0,5.1116639027086785,12,0.0,1.0457467035517119e-05,8.618221579410384e-05
2871,TAY,1,38.0,0.0,4.12962962962963,12,0.0,0.0011111290958578798,4.1935158178317826e-05
2872,TBG,5,417.5,0.5,4.741293532338308,10,0.000827495726797451,3.150050666490283e-05,0.0002252373312917373
2873,TBI,2,187.5,1.0,4.177446102819237,12,0.0,0.0014458470748229077,4.4592444687779454e-05
2874,TBJ,2,126.0,1.0,3.6744057490326147,11,0.0,0.005919599060879511,4.2607161375669576e-05
2875,TBN,1,361.0,0.0,4.143173023770038,12,0.0,0.0013838600698599993,4.380320994209831e-05
2876,TBO,2,234.0,1.0,4.583195135433941,12,0.0,0.0001230259920730902,7.988509706916908e-05
2877,TBP,1,840.0,0.0,5.277777777777778,13,0.0,7.646977178721523e-06,6.7614327788135e-05
2878,TBS,21,7058.5,0.5523809523809524,3.4908789386401327,11,0.00021503507938947338,0.027297822547532952,0.00017742254485295336
2879,TBT,2,327.0,1.0,4.913764510779436,13,0.0,7.391306175841215e-05,7.828298962347585e-05
2880,TBU,11,3716.0,0.2545454545454545,3.931453841901603,11,0.0028684266689998563,0.0012027999470279954,0.00036541368851236727
2881,TBZ,2,5796.0,1.0,4.199004975124378,12,0.0,0.0009496830733318841,0.0001838988927534114
2882,TCA,2,360.0,0.0,5.097567716970702,11,1.1408107487095355e-06,1.558140403919426e-05,0.00013287925681245585
2883,TCB,5,1955.0,0.9,3.9662797125483693,12,7.070565125772323e-07,0.004592230186215067,7.164991274614084e-05
2884,TCG,1,19.0,0.0,5.680210060807076,13,0.0,2.2152231650840422e-06,9.295724647901581e-05
2885,TCH,1,38.0,0.0,4.503316749585406,12,0.0,0.00026669242052590193,4.3846007599869674e-05
2886,TCI,50,70888.0,0.38285714285714284,3.49640685461581,11,0.0006904961984833171,0.04849489262299263,0.0007532909998295621
2887,TCO,1,364.0,0.0,4.995854063018242,13,0.0,4.940197447866658e-05,4.9926846357552926e-05
2888,TCP,2,104.0,1.0,4.043670536207849,11,0.0,0.0018301189472512591,4.311446733710083e-05
2889,TCQ,3,2400.0,0.6666666666666666,4.268656716417911,12,3.9326409486580575e-06,0.0007450773961760487,8.628221861250012e-05
2890,TCT,2,15.0,1.0,5.210889994472084,13,0.0,5.1492579798762345e-06,8.305224443633607e-05
2891,TCX,1,150.0,0.0,4.200110558319514,12,0.0,0.0008812423135986692,4.51222383652849e-05
2892,TDB,3,32.0,0.3333333333333333,4.742675511332227,10,0.00027570763430310655,3.028365023104155e-05,0.00011674109316896346
2893,TDD,6,1726.0,0.2,4.848535102266445,13,0.0020842271274971002,0.0001179864837996707,0.00023297520678921093
2894,TDL,3,418.0,0.3333333333333333,4.106135986733002,12,0.000552944429084877,0.0006563164642371871,0.00013286299304508646
2895,TEE,1,671.0,0.0,4.446102819237147,12,0.0,0.0007357706207666432,5.8418818812047566e-05
2896,TEH,1,32.0,0.0,5.8916528468767275,14,0.0,4.6769754155853444e-07,0.00015898760053784534
2897,TEP,2,38.0,0.0,5.725538971807628,11,0.0005543639997292363,5.903908719179477e-07,0.0001151657566831092
2898,TER,7,5500.0,0.23809523809523808,4.246268656716418,12,0.0014768035538470796,0.0011791303700143994,0.00033824007439171334
2899,TET,3,361.0,0.3333333333333333,4.776672194582642,12,5.142947335945145e-06,8.136753518304946e-05,7.874829334632184e-05
2900,TEU,3,264.0,0.6666666666666666,5.169430624654505,12,7.645802393319649e-08,1.709612356327505e-05,5.3289466838029074e-05
2901,TEX,1,247.0,0.0,4.185185185185185,12,0.0,0.0012237121818025965,4.345972468651376e-05
2902,TEZ,2,238.0,1.0,4.383084577114428,11,0.0,0.0002053744106919997,6.191289291404084e-05
2903,TFF,3,597.0,0.3333333333333333,4.913488114980653,13,0.000552944429084877,7.393599092557441e-05,0.00013575027130233918
2904,TFI,3,119.0,0.6666666666666666,4.740187949143173,10,1.4272164467530009e-06,3.080337364514077e-05,0.0001626312221596089
2905,TFM,2,114.0,0.0,5.737976782752902,11,0.00027587657012741613,5.597853184672629e-07,0.00011878458790776439
2906,TGD,1,2034.0,0.0,4.4173576561636265,12,0.0,0.0009416475031300853,7.515608922067204e-05
2907,TGG,1,4012.0,0.0,4.005527915975677,11,0.0,0.00090191377180545,9.339681512223746e-05
2908,TGH,2,27.0,0.0,5.075179657269209,11,0.0002763957565185053,1.7781775157308016e-05,9.825541858412236e-05
2909,TGJ,3,76.0,1.0,4.6318407960199,11,0.0,5.803137167380774e-05,4.849691792930725e-05
2910,TGM,4,232.0,0.5,4.263128800442233,12,1.784020558441251e-07,0.001379498489620948,6.77845841481502e-05
2911,TGN,4,468.0,0.6666666666666666,4.295190713101161,11,1.274300398886608e-07,0.00017010864038635224,6.364643483991282e-05
2912,TGO,2,340.0,0.0,3.998618021006081,11,0.0005529444290848769,0.0011315841437134447,0.00012331530678549792
2913,TGR,1,120.0,0.0,4.446102819237147,12,0.0,0.0007357706207666432,4.4492356224935346e-05
2914,TGU,6,7693.0,0.6666666666666666,3.877003869541183,12,0.0007897784104665444,0.004070088060691734,0.0002190472879597211
2915,TGZ,7,15332.0,0.42857142857142855,4.097844112769486,12,7.057044049059761e-05,0.0019528127078103843,0.00023029715864885192
2916,THE,4,11142.0,1.0,4.550027639579878,12,0.0,0.00021325850089725322,0.0002492209053440151
2917,THG,1,228.0,0.0,4.33665008291874,10,0.0,0.00018692314704025587,4.7552900074760046e-05
2918,THL,4,1742.0,0.8333333333333334,4.611387506909895,11,2.548600797773217e-07,0.00010250822127442314,0.00019445064350697607
2919,THN,1,2092.0,0.0,4.07158651188502,12,0.0,0.0015322665264205196,6.645059880517308e-05
2920,THO,2,95.0,1.0,5.320619126589276,13,0.0,9.150768394034882e-06,7.130602955115727e-05
2921,THR,60,80969.0,0.1864406779661017,3.200663349917081,11,0.012218878724191237,0.049622119655149344,0.002325457289171518
2922,THS,3,1260.0,0.6666666666666666,3.9541182974018794,11,3.644499140815699e-07,0.0012906453305246367,5.9029893661104854e-05
2923,THU,1,219.0,0.0,4.887506909894969,12,0.0,3.3249677663047916e-05,8.150389351732824e-05
2924,TIA,15,5837.0,0.5619047619047619,3.62106135986733,11,5.154218269863721e-05,0.02086477225933401,0.00010619055640568968
2925,TID,1,524.0,0.0,4.446102819237147,12,0.0,0.0007357706207666432,5.4703410463035774e-05
2926,TIE,3,178.0,0.3333333333333333,5.427031509121061,13,0.0011055830260740212,6.237366629465928e-06,0.0001780274096631387
2927,TIF,7,5099.0,0.7619047619047619,4.085406301824213,11,2.3627749759519665e-07,0.0024036862869112104,0.00012439132871177813
2928,TIH,3,244.0,0.6666666666666666,4.5154781647318964,12,7.645802393319649e-08,9.140151388387828e-05,8.553904823726303e-05
2929,TIJ,22,50569.0,0.3593073593073593,3.6865671641791047,11,0.00015604264941863877,0.005224377015356393,0.0006278850478296969
2930,TIM,4,1618.0,0.5,4.907407407407407,11,0.0005530684609903686,2.587028249521883e-05,0.0001802070011199056
2931,TIN,4,946.0,1.0,4.4449972360420125,12,0.0,0.0010136857785958758,6.778557002496709e-05
2932,TIP,29,16580.0,0.45320197044334976,3.44195688225539,11,0.002621356382841143,0.034861615738651264,0.0004957440202790973
2933,TIQ,2,1260.0,1.0,4.543670536207849,11,0.0,0.00019574655720307102,5.7683183390887935e-05
2934,TIR,2,1070.0,1.0,4.329463792150359,11,0.0,0.0004116959242546667,5.8448584864604786e-05
2935,TIS,3,74.0,0.3333333333333333,5.458540630182421,11,4.332621356214467e-07,3.228924721414432e-06,7.740663164696459e-05
2936,TIU,1,324.0,0.0,5.091763405196241,11,0.0,1.931789228626224e-05,4.882145708500819e-05
2937,TIV,2,1088.0,1.0,4.248203427307905,12,0.0,0.0020869245608790997,5.965837101238551e-05
2938,TIZ,4,274.0,0.6666666666666666,4.740464344941957,10,1.4694504028303855e-06,3.1470067264955686e-05,0.00014544122429414164
2939,TJA,5,1494.5,0.7,4.8488114980652295,13,5.122687603524164e-07,0.00017500767875148308,8.907968246590298e-05
2940,TJG,2,96.0,1.0,4.909065782200111,11,0.0,3.0204503575752523e-05,4.4771684376227125e-05
2941,TJH,1,504.0,0.0,3.915699281370923,11,0.0,0.0009090677028922753,4.5509396017589856e-05
2942,TJI,2,348.0,1.0,5.800718629076838,14,0.0,8.546100161895509e-06,9.437235548978993e-05
2943,TJM,11,2884.0,0.38181818181818183,3.8582089552238807,11,0.00022192563170782303,0.004527322375929401,0.0001632785178114717
2944,TJQ,2,537.0,1.0,4.427584300718629,11,0.0,0.00022026356609470416,5.2664248386279144e-05
2945,TJS,3,432.0,0.6666666666666666,5.900497512437811,12,8.869130776250792e-07,9.347283246127872e-07,0.0001623106839526728
2946,TKB,2,16.0,1.0,5.736042012161415,11,0.0,5.486243102097396e-07,0.00010261275505013941
2947,TKE,2,84.0,1.0,4.906578220011056,13,0.0,2.6512145124555873e-05,5.387361918909818e-05
2948,TKG,1,595.0,0.0,4.4278606965174125,11,0.0,0.00021617619385532716,5.1017206692535384e-05
2949,TKJ,7,104.0,0.14285714285714285,4.892205638474295,13,0.002762887152849988,2.632093342265419e-05,0.0004487065645964693
2950,TKK,2,1240.0,1.0,4.541182974018795,11,0.0,0.0001277311994766882,0.00015627439772221657
2951,TKN,2,2604.0,1.0,4.660309563294638,12,0.0,0.00014704367311056516,6.744107405204483e-05
2952,TKP,1,138.0,0.0,5.514925373134329,13,0.0,1.565088045431439e-06,9.936944121625669e-05
2953,TKQ,4,347.5,0.3333333333333333,4.563294637921504,12,2.820445054869264e-06,0.00017839376276175583,0.00011331325401838535
2954,TKS,3,14304.0,1.0,3.7741846323935877,11,0.0,0.002465752645243966,0.0001552301992451144
2955,TKU,7,9903.5,0.6190476190476191,3.888888888888889,11,1.6919766578723244e-05,0.004693253987961782,0.00017382299265054373
2956,TKX,2,276.0,0.0,4.5154781647318964,12,0.0005529444290848771,8.809813282551756e-05,0.00013602825973705164
2957,TLA,3,342.0,0.6666666666666666,5.201768933112216,13,7.645802393319649e-08,5.364583783975134e-06,0.00015401046793623717
2958,TLE,4,1372.0,0.5,4.584024322830293,12,0.0002764135967240898,0.00010875496462605176,0.00031951834983169776
2959,TLH,10,15870.5,0.8222222222222222,3.828634604754008,12,1.7653217239401477e-06,0.011122569127210375,0.00014925708671429855
2960,TLJ,2,15.0,1.0,5.210889994472084,13,0.0,5.1492579798762345e-06,8.305224443633607e-05
2961,TLL,15,13155.0,0.7523809523809524,3.5033167495854065,11,0.0005544150449384887,0.02199178628776864,0.00024044303036020194
2962,TLM,4,2607.0,0.6666666666666666,3.6782752902155886,11,4.527619134071079e-05,0.004698183193950429,9.87777554603212e-05
2963,TLN,2,8169.0,1.0,3.685737976782753,11,0.0,0.004272774370219294,0.00012787992923330826
2964,TLS,29,71243.5,0.5541871921182266,3.4800995024875623,11,0.00012635117354895003,0.03594640681921889,0.000827244875135838
2965,TLT,2,195.0,0.0,5.19485903814262,13,0.0005526385969891443,5.187449955398137e-06,0.0001435501916841421
2966,TLV,69,107578.0,0.3294970161977835,3.055002763957988,11,0.005547662431511856,0.08158765156984354,0.001376156816503874
2967,TMG,1,38.0,0.0,5.553897180762853,12,0.0,2.202390650720973e-06,4.2645197033731245e-05
2968,TMJ,1,996.0,0.0,4.197346600331675,12,0.0,0.0007142321843292571,6.690628437802155e-05
2969,TMM,11,1464.0,0.2727272727272727,4.4278606965174125,11,0.0011420442301507384,0.00027162512534074836,0.0003302531371097042
2970,TMP,4,6960.0,0.8333333333333334,4.022388059701493,12,3.822901196659824e-08,0.0027445042483826895,0.00012824794040645394
2971,TMR,10,2280.5,0.4888888888888889,4.4430624654505255,12,1.613341535317651e-06,0.0011016072086542754,0.0001669039727960144
2972,TMS,3,388.0,0.0,4.33305693753455,12,0.0005563518717829889,0.0006149640298618412,0.00010651000893744132
2973,TMT,2,436.0,1.0,4.911829740187949,13,0.0,7.471924515623559e-05,7.033240427610442e-05
2974,TMU,2,126.0,1.0,4.562189054726368,13,0.0,0.00031267964906897083,6.752975651147007e-05
2975,TMW,5,3791.0,0.5,4.232448866777225,11,0.000413274909824685,0.0003113769117495932,0.00019754252488086359
2976,TMX,4,450.0,1.0,4.4449972360420125,12,0.0,0.0009253353836312486,5.796208774211209e-05
2977,TNA,24,20280.0,0.7065217391304348,3.7504145936981756,11,4.36002423749359e-05,0.005360410860918313,0.00026502090516131746
2978,TNC,2,27.0,1.0,5.202321724709784,13,0.0,5.2676620194616626e-06,4.993235446564776e-05
2979,TNE,2,2296.0,1.0,3.9129353233830844,11,0.0,0.0010119005549800838,6.166309680722319e-05
2980,TNG,7,4212.5,1.0,3.5420121614151463,11,0.0,0.016035736191689215,9.149398215573524e-05
2981,TNK,3,312.0,0.6666666666666666,5.19485903814262,13,1.1468703589979473e-07,5.373551604710011e-06,0.00018002767783463106
2982,TNN,3,37978.0,0.6666666666666666,4.06661138750691,11,3.0583209573278596e-08,0.0004240743197938267,0.00036813174490764333
2983,TNO,1,252.0,0.0,4.562465450525152,13,0.0,0.00030712426524949867,4.6949882744573416e-05
2984,TNR,31,10459.0,0.1032258064516129,3.586511885019348,11,0.019510878898181965,0.005902277014896725,0.0015175149104988204
2985,TNX,2,100.0,1.0,4.612769485903814,11,0.0,0.00010238587916607969,5.066044002596879e-05
2986,TOB,1,312.0,0.0,4.441404090657822,12,0.0,0.0006191050700429426,4.939222782467243e-05
2987,TOD,1,500.0,0.0,4.005527915975677,11,0.0,0.00090191377180545,4.7932132193533255e-05
2988,TOE,6,2302.0,0.8,3.618850193477059,11,2.511809081929894e-06,0.009610656820092075,7.61513422165433e-05
2989,TOF,1,966.0,0.0,3.877003869541183,11,0.0,0.0020715316643777934,6.37355395473108e-05
2990,TOG,3,232.0,0.3333333333333333,5.187949143173023,13,3.054752916210978e-05,1.0337818634826905e-05,0.0001503528094935836
2991,TOH,2,38.0,1.0,8.064953012714208,14,0.0,1.1132898746569225e-10,0.00016769583381632752
2992,TOL,6,12050.0,1.0,3.7191818684355997,12,0.0,0.01047551517142025,0.00012105067213255887
2993,TOM,3,219.0,0.3333333333333333,5.642896627971255,13,0.0005529444290848771,2.267754759145976e-06,0.000252849254620629
2994,TOP,1,456.0,0.0,4.381978993919293,12,0.0,0.0009391348784775807,4.451274951293011e-05
2995,TOS,16,26740.0,0.15833333333333333,4.2711442786069655,12,0.007740700331274492,0.0012014153429950518,0.0008417679736823725
2996,TOU,4,230.0,0.6666666666666666,4.631011608623549,11,0.0002763957565185053,5.805070028437878e-05,0.00015728453099385337
2997,TOV,1,76.0,0.0,4.588170259812051,13,0.0,0.00021618366227682838,4.246764207731703e-05
2998,TOW,2,420.0,1.0,4.098396904367053,12,0.0,0.00095518076861672,6.015140986968838e-05
2999,TOY,6,12298.0,0.6666666666666666,3.715312327252626,11,3.4330860156900104e-06,0.0030010323562207264,0.00014014313017115035
3000,TPA,56,220368.5,0.5175324675324675,3.228579325594251,11,0.0008609705893463585,0.062415534799279436,0.0015530618877069085
3001,TPE,49,474296.5,0.23129251700680273,3.068269762299613,10,0.017419560213604492,0.022763130137007488,0.004798692901626914
3002,TPP,2,2675.0,1.0,4.278883360972913,12,0.0,0.0004304557744596429,9.415272885243757e-05
3003,TPQ,2,2312.0,1.0,4.1426202321724706,12,0.0,0.0010187738735660241,6.568514930196888e-05
3004,TPS,3,1294.0,0.6666666666666666,3.8272526257600883,11,0.00011834004132362803,0.0024411468266132275,7.498959625834917e-05
3005,TQR,1,168.0,0.0,4.763405196241017,12,0.0,8.427687924824109e-05,5.91032156713951e-05
3006,TRA,2,532.0,1.0,4.768380320619126,12,0.0,9.984698916526385e-05,4.7617364182256964e-05
3007,TRC,11,10171.5,0.7454545454545455,3.6633499170812605,11,3.072086243637261e-05,0.005629632600855942,0.00014969248958115542
3008,TRD,15,48664.0,0.26666666666666666,3.89828634604754,11,0.0034122678326594506,0.003238690074593989,0.0008227234027628307
3009,TRE,1,114.0,0.0,4.359314538419016,12,0.0,0.0006021914885546392,4.263717627484554e-05
3010,TRG,4,1542.0,1.0,4.24930901050304,11,0.0,0.00023427819675843662,7.646764597262078e-05
3011,TRI,7,9674.0,1.0,3.726091763405196,12,0.0,0.010480271200169594,0.00010562777394907994
3012,TRK,6,1091.0,0.06666666666666667,4.902985074626866,11,0.001680760726178063,2.6937455280721424e-05,0.00025567957202278133
3013,TRN,23,51490.0,0.5138339920948617,3.4950248756218905,11,0.00011572517223258286,0.03463402524967848,0.0005330638946425335
3014,TRO,2,1188.0,1.0,4.2335544499723605,11,0.0,0.00029908641173068693,8.980306596027474e-05
3015,TRQ,2,616.0,1.0,5.895245992260918,14,0.0,2.3230613642023027e-06,8.827480298453477e-05
3016,TRS,6,6903.0,0.6666666666666666,3.7368711995577666,11,4.421803518274342e-07,0.008710522357131378,0.00010512805908770038
3017,TRU,4,3948.0,0.5,4.2783305693753455,12,2.2937407179958946e-07,0.00044588566708806895,0.000142657480463334
3018,TRV,12,14511.5,0.7727272727272727,3.7775013819789938,10,1.2165170309075317e-05,0.007907511286312934,0.00025403323923438705
3019,TRW,3,439.0,0.3333333333333333,4.409894969596462,11,7.358391978849145e-05,0.000119314171709404,9.267491089626713e-05
3020,TRZ,4,2050.0,0.6666666666666666,4.197899391929242,11,5.645361181588494e-07,0.0012787273553445735,7.16619226678706e-05
3021,TSE,12,5056.0,0.42424242424242425,3.585406301824212,11,0.00013031236174489036,0.012508415650601195,0.00019842019108357525
3022,TSJ,2,6174.0,0.0,4.46130458817026,11,1.5291604786639298e-08,0.00030364443167330674,8.779717554395126e-05
3023,TSM,2,140.0,1.0,4.4212271973466,12,0.0,0.0005250668770332754,8.1990560140317e-05
3024,TSN,26,18722.0,0.5846153846153846,3.6901603095632947,11,8.111622528783721e-05,0.006677528825427037,0.00024024324391012542
3025,TSR,17,6019.0,0.4338235294117647,3.3786622443338863,11,0.00078314220279334,0.024953363355785678,0.00017501925778740007
3026,TST,1,1490.0,0.0,3.957158651188502,11,0.0,0.0011718670814140158,5.968302658938812e-05
3027,TSV,8,11661.0,0.2857142857142857,4.320066334991708,10,0.0012165655704075215,0.0003006029549689526,0.0005284491482215169
3028,TTJ,1,4410.0,0.0,3.798783858485351,11,0.0,0.0013361592424872726,7.65986529206012e-05
3029,TTQ,1,63.0,0.0,4.562465450525152,13,0.0,0.00030712426524949867,4.283199804932744e-05
3030,TTS,2,38.0,0.0,4.585406301824213,12,0.00023491160406191494,0.00010490902367693035,7.821329268383842e-05
3031,TTT,5,19957.0,0.3,4.065505804311774,11,0.0011057359421218875,0.0005387140833269346,0.0002852134690943727
3032,TTU,2,90.0,1.0,4.270867882808181,12,0.0,0.000977729003331837,5.488056286530355e-05
3033,TUB,2,198.0,1.0,4.51575456053068,12,0.0,8.9663220870949e-05,6.554417731731209e-05
3034,TUC,4,7653.0,1.0,4.091763405196241,12,0.0,0.0008223444439191918,0.00019554092823154674
3035,TUG,2,511.0,0.0,4.118850193477059,10,0.00027639575651850526,0.00043115093363638163,7.025397134723682e-05
3036,TUI,4,726.0,0.6666666666666666,5.084024322830293,12,9.035948283014131e-08,0.00012627931470176018,6.516568956444372e-05
